name,definition,difficulty
氣節,節氣、節令。,B1
劇作,戲劇作品。,B1
大額,數額較大。,B1
不符,不相符、不相當。,B1
季度,指一年中按季劃分的時段，通常為三個月。,B1
呼,大聲吶喊。,B1
呼,稱呼、謂之。,B1
多大,形容程度極深、何等。,B1
好受,指身體狀況良好，無病痛或不適。,B1
理睬,過問、理睬。,B1
本,草木的根幹,B2
本,根據、依憑,B2
吃,下棋或玩牌時奪取對方的棋子或牌張。,B2
吃,擔負、承受壓力或辛苦。,B2
大,表示尊敬之詞，或用於稱呼官職（參見「大夫」）。,B2
大,與「不」字連用，表次數少或程度淺。,B2
帶,地區、區域，或地球表面的氣候帶。,B2
帶,圍繞、環繞，或呈現某種表情、狀態。,B2
點,指事物的某一部分或某一方面。,B2
點,標點符號的統稱。,B2
點,動作：引火、指定、逐個檢覈、使液體滴下、或觸物即離。,B2
都,業已，已經；總計。,B2
對,對待、看待。,B2
對,攙入、調配或使兩種事物配合。,B2
對,雙方抗爭、競爭。,B2
多,頻率高，表示經常,B2
多,過分、不必要,B2
分,辨別、區分，或指區別之處。,B2
分,成分或要素。,B2
高,優良的。,B2
高,年紀老的。,B2
給,被（表被動語氣）。,B2
給,軍公教人員的薪俸。,B2
和,溫暖的、溫順的、安詳的,B2
和,日本的別名,B2
和,對、向,B2
和,牌戲中牌張湊齊獲勝,B2
和,攪拌、混合,B2
和,(一)之語音,B2
好,置於動詞前，表效果佳。,B2
好,置於數量詞或時間詞前，表示多或久。,B2
好,表示責備或不滿意的語氣。,B2
家,私有財產。,B2
叫,使、讓、令,B2
叫,表示被動（相當於被、受）,B2
就,表示偏執或與預期相反（偏偏）。,B2
就,縱使、即使。,B2
老,加在兄弟姊妹排行前,B2
那,連接詞。用於句首，表示承接或轉折的語氣。,B2
去,除掉、放棄或失掉。,B2
去,死亡。,B2
去,送出或發出。,B2
去,指過去的時段。,B2
熱,形容親切、情意濃厚。,B2
熱,受人喜愛、流行且引發關注的潮流。,B2
日,光陰或從前。,B2
上,向前、前進。,B2
上,被登載在或紀錄於。,B2
上,繳交、呈獻或添加。,B2
上,遭受、落入。,B2
上,安裝、旋緊、繃緊。,B2
上,塗抹、點燃。,B2
上,達到一定數量或程度。,B2
上,表示動作的趨向、發生結果、開始或持續。,B2
上,接近、將近。,B2
少,二數相較的差。,B2
少,丟失、遺失。,B2
是,事情。,B2
是,贊成、稱讚或應答之詞。,B2
說,責備、指責。,B2
說,勸說，使人聽從或採納意見。,B2
天,自然；天然的。,B2
天,數量極大。,B2
聽,等候、等待,B2
聽,順從、服從,B2
聽,耳聞的事情,B2
外,指母親、妻子、姊妹及女兒方面的親戚。,B2
外,別的、其他的；非正式的。,B2
外,疏遠或背叛。,B2
要,要麼（用於選擇關係）,B2
也,用於句中，表示停頓或調整語氣。,B2
也,表示或者、還是。,B2
一,專注的、全、滿、整。,B2
一,每、各、每逢。,B2
一,一次、才、剛剛、偶然。,B2
一,表示動作加強、事物的某方面或概括。,B2
用,花用的錢財。,B2
用,器物、工具。,B2
用,任命、使用人才。,B2
用,表示原因或目的（相當於「因此」、「以致」）。,B2
早,初時的、先時的，或指事情發生已有一段時間。,B2
早,已經。,B2
走,洩漏或失去原來的形態。,B2
走,在陸地上行動的，如獸類。,B2
坐,因為。,B2
白,淺顯的。,B2
白,徒然；沒有添加東西的；不付代價而得到。,B2
白,告訴；陳述；表明。,B2
白,錯誤的；沒有根據的。,B2
比,依照、仿照。,B2
比,譬喻、舉例說明。,B2
比,數學上兩量相除的比例關係（以A:B或A/B表示）。,B2
比,緊靠、並列或親近。,B2
比,近來、最近。,B2
比,連連、屢屢。,B2
邊,兩國或地區的交界處或近交界處。,B2
邊,際限、盡頭或頭緒。,B2
邊,物體或衣裙邊緣的裝飾。,B2
邊,幾何學中構成多角形的線段。,B2
別,類；特殊、與眾不同。,B2
別,用別針固定；插著、卡住。,B2
病,枯乾或疲憊的。,B2
長,經常。,B2
長,遠。,B2
長,二一四部首之一。,B2
出,給予、支付或到。,B2
從,附屬的、次要的（如：從屬、堂親）,B2
從,參與、採取（如：從事、從優）,B2
錯,金屬加工工藝，指鑲嵌或繪繡花紋,B2
得,契合、適宜或滿足。,B2
得,遭受。,B2
得,遇見。,B2
得,用於談話終了，表反對、禁止或同意。,B2
風,習氣、風俗或社會風氣。,B2
風,傳聞、消息，或傳說中沒有根據的事物。,B2
還,反而、卻或表示出乎意料（居然、竟然）,B2
還,報答、回報或報復,B2
黑,隱密、不公開的；或指從事非法勾當的。,B2
黑,大陸地區黑龍江省的簡稱。,B2
紅,利潤。,B2
花,指式樣、種類繁多。,B2
花,模糊不清。,B2
會,瞭解、領悟。,B2
見,看法、見解,B2
見,被，用在動詞前表示被動,B2
見,顯露、出現、現有的,B2
開,發射、發掘、拓展。,B2
開,揭曉、條列、列敘。,B2
開,支付、免除、取消。,B2
累,屢次、連續,B2
門,家族、門第。,B2
門,學派、宗派或宗教門類。,B2
能,人才、有才能的,B2
能,用途、功用,B2
湯,商朝開國君主名，或為姓氏。,B2
頭,詞尾：附加於名詞、動詞、形容詞或方位詞後，無實質意義或僅表名物化。,B2
頭,首領、領導者。,B2
頭,在最前的、在先的。,B2
頭,物體殘餘的部分。,B2
下,內部、裡面；某個期間或方面。,B2
下,放入、投入、進入或投送。,B2
下,拆卸、除去、卸下。,B2
下,生、生產。,B2
下,容納。,B2
先,祖先或對已去世者的尊稱。,B2
先,首要的事務。,B2
先,暫時。,B2
中,居間介紹、連絡的。,B2
中,正好。,B2
左,東方。,B2
左,思想或行為偏激、急進。,B2
左,不正當、偏頗或錯誤。,B2
把,花、葉或果實等的梗子。,B2
把,表示約數。,B2
包,包裹、圍住或容納。,B2
包,藏。,B2
才,諷稱某類的人。,B2
次,品質較差的。,B2
道,以為、認為、料想。,B2
地,結構助詞，用於形容詞或副詞之後，構成狀語。,B2
地,路程。,B2
放,在一定時間後停止,B2
更,經歷、經過。,B2
更,抵償、償還。,B2
間,分隔、分開或挑撥、分化。,B2
間,偶爾。,B2
算,屬於、當作或姑且當作是,B2
算,承認有效力、當真,B2
算,作罷、不再計較,B2
所,置於動詞前，構成名詞性短語，指代動作所及之對象。,B2
所,與「為」、「被」合用，表示被動。,B2
洗,用藥水處理使相片顯影。,B2
向,崇尚、景仰或偏袒、偏愛。,B2
向,昔日、從前或方才、剛才。,B2
信,隨意、任憑,B2
行,兄弟姐妹長幼的次序。,B2
行,流通、發行。,B2
行,出嫁。,B2
行,行為、行為舉止。,B2
行,不久、將要。,B2
支,旁系、分出的派別，或指由總體分出來的。,B2
支,地支的簡稱。,B2
支,支撐、維持。,B2
支,承受、受得住。,B2
支,領取或支付款項。,B2
支,調度、分配、遣走。,B2
重,嚴峻的；謹慎的；尊敬的。,B2
重,再、另、重複或添加。,B2
草,一種書法字體或快速書寫的筆畫。,B2
草,底稿、文稿或起草、擬訂。,B2
草,馬虎、粗率或初步尚未決定的。,B2
交,兩性性行為。,B2
交,使、讓。,B2
交,筋斗、跟頭。,B2
交,互相、彼此。,B2
空,不切實際的；虛無所有,B2
空,騰出、讓出時間或空間,B2
盤,曲折的、纏繞的。,B2
盤,買賣行情的價格。,B2
輕,方便、簡單、靈巧或快捷。,B2
輕,細微、柔弱或舒緩。,B2
色,面容、神情。,B2
色,景象。,B2
色,品質、成分（多指金銀）。,B2
色,性慾、情慾，或指容貌美麗的女性。,B2
脫,漏掉、疏略或缺漏,B2
背,負荷，或以背部承載,B2
背,用背部對著或背向,B2
背,記憶、背誦,B2
搭,連接、接著或配合,B2
搭,參與、加入,B2
度,物理性質或狀態的程度、範圍。,B2
度,幾何單位：(1)度量角與圓弧的單位。(2)物體的長、寬、高等尺度。,B2
封,限制、約束。,B2
乾,枯竭、乾涸，或指沒有剩餘。,B2
乾,變乾燥。,B2
乾,聲音清脆響亮。,B2
乾,結拜認來的親屬關係。,B2
亂,叛變、造反,B2
亂,混淆、弄錯,B2
亂,隨便、任意,B2
亂,極度、非常,B2
內,心裡、心意或內在情感。,B2
弄,把玩、遊戲、耍弄,B2
弄,搖動、攪動,B2
弄,妝飾、修飾,B2
弄,探察、追究,B2
弄,小巷,B2
拍,發送（如：拍電報）。,B2
拍,擊打東西的器具（如：球拍）。,B2
拍,樂曲的節奏或計算節奏的單位。,B2
泡,膨鬆、腫脹或鼓起且鬆軟的東西。,B2
破,剖開、劈開或剖析。,B2
破,花費、消耗。,B2
收,割取成熟農作物,B2
收,購買,B2
收,結束、停止或控制、約束,B2
死,斷絕、放棄或為某事犧牲生命。,B2
死,失去作用、效力或阻滯不通。,B2
死,固定、呆板、不知變通或既定不可改變。,B2
死,拚命的或程度達到極點。,B2
套,指一整套的技巧、動作、程式或房屋結構格局。,B2
提,把預定時間往前移,B2
提,領取,B2
提,說、談、舉出或揭示,B2
越,不按次序，超出常規或範圍。,B2
越,中國古代國名，位於現今浙江、福建、廣東一帶。,B2
差,數學上兩數相減所得的結果。,B2
差,派遣、差遣。,B2
差,等級、檔次。,B2
乘,順應、趁、藉著。,B2
方,位置、方向或事物的一邊。,B2
方,治病的藥單、配藥的單子。,B2
方,量詞，計算方形物品的單位。,B2
光,榮耀、名譽、恩惠，或用作客套話。,B2
流,派別、品類或等級,B2
流,留傳、散布或傳播,B2
毛,姓氏,B2
起,復甦；痊癒；好轉。,B2
起,取出；建築；建立。,B2
起,量詞：計算事件的單位；計算群體或批次的單位。,B2
起,置於動詞後，表示動作所及或想起。,B2
起,置於動詞後，表示承受能力或足夠與否。,B2
時,指季節、氣候。,B2
時,指當前的、現在的。,B2
時,指頻率，如經常或偶爾。,B2
熟,技藝純熟精巧,B2
數,比較起來算最突出。,B2
完,比喻失敗。,B2
約,限制、約束,B2
正,合於規範的、合於法則的。,B2
正,與「反」、「副」、「負」相對。,B2
正,修改錯誤或整理。,B2
子,兒子、子女或後代子孫。,B2
子,植物的果實、種子或動物的卵。,B2
子,稱呼輩分小、年紀輕的人，或稚幼的鳥獸。,B2
子,棋類遊戲中的棋子。,B2
子,二一四部首之一。,B2
愛,恩惠、仁德。,B2
愛,吝惜、捨不得。,B2
愛,被寵愛或重視的。,B2
了,明白、懂得。,B2
了,完畢、結束。,B2
了,表示完全，常與否定詞連用，意指「一點也不」。,B2
吧,用於句中，表示停頓。只用於對舉的句型中，表示猶疑、兩難的語氣。,B2
吧,吸。,B2
吧,吸（菸）。,B2
八,形容多數或多方面。,B2
百,姓。如古時有百倏，戰國時有百丰。,B2
半,部分、不完全的。,B2
不,用於句末，表示疑問的語氣。,B2
不,表示疑問、未定。,B2
打,消除、除去。,B2
打,指身體不自主地做出動作。,B2
打,注入、刺入。,B2
打,汲取、盛取。,B2
打,捕捉、獵取。,B2
打,割取、砍取。,B2
打, 破開、摔開。,B2
打, 塗抹。,B2
打,振作、提起。,B2
打,猜測。,B2
打,武術、武功。,B2
打,取、收。,B2
大家,世家望族。,B2
大家,閩南方言。婦人對他人稱呼丈夫的母親為「大家」。,B2
大學,古代成人接受教育的學府，亦作「太學」。,B2
東西,譏罵人的話。,B2
多少,或多或少。,B2
二,改變。,B2
個,量詞及助詞「個」的輕讀。,B2
個,參見「個子」、「個兒」等條。,B2
個,此、這。,B2
國,城市。,B2
國,地方。,B2
喝,大聲呵斥。,B2
喝,高聲呼叫。,B2
後,子孫。,B2
後,落後。,B2
幾,時期、機會。,B2
幾,何、哪，表時間的疑問詞。參見「幾何」、「幾曾」等條。,B2
腳,量詞。計算用腳踢、踹、踩等動作的單位。,B2
久,舊的。,B2
九,姓。如唐代有九嘉。,B2
看,看守。,B2
看,觀賞。詩文中亦讀平聲。,B2
看,對待。如：「另眼看待」、「刮目相看」。,B2
可能,怎能、難道。,B2
可以,不壞、尚好。,B2
冷,寂靜、寂寞。,B2
冷,不受歡迎的、無人過問的。,B2
兩,幾、若干，表約略之詞。,B2
路,種類。,B2
路,地區、區域。,B2
嗎,表停頓語氣，有提示下文的作用。,B2
沒,消失、隱而不見。,B2
沒,扣收財物。,B2
們,參見「圖們江」條。,B2
名字,名譽、聲望。,B2
拿,用。,B2
拿,掌握、主持。,B2
哪,怎，表示反問。,B2
那裡,表示謙虛、否定的用語。亦作「那兒」。,B2
難,陷滯、困住。,B2
難,仇敵。,B2
難,叛亂。,B2
難,遭遇災難的。,B2
呢,一種毛織物。,B2
年,收成、年成。,B2
女兒,未出嫁的女子。,B2
七,民俗稱喪事每七日設奠一次為「作七」，由頭七到尾七共需進行七次，稱為「七七」。,B2
前,未來的。,B2
前,向前走。,B2
錢,量詞。計算重量的單位。公制一錢等於百分之一公斤，一臺錢等於十分之一臺兩。,B2
三,表多數或多次的。,B2
三,屢次、再三。參見「三思」、「三復」等條。,B2
時候,時機。,B2
書,字體。,B2
書,記載。,B2
水,五行之一。參見「五行」條。,B2
水,水星的簡稱。參見「水星」條。,B2
歲,一年的穀物收成。,B2
他,其他方面的。,B2
他,別的方面或其餘的事。,B2
太,高或大。,B2
位,官職。,B2
位,等級。,B2
問,干預、干涉。,B2
我,表示親切之意的語詞。,B2
想,思索、思考。,B2
先生,對年長有道德、有學問、或有專業技能者的尊稱。,B2
小,邪惡的人、壞人。,B2
小,妾。,B2
小,輕視。,B2
小,詞頭，表對年紀輕者的暱稱。,B2
小姐,稱選美比賽中的優勝者，常冠以地區名稱或其他銜稱。,B2
寫,放置、移置。,B2
寫,抄錄。,B2
新,剛收成的農作物。,B2
新,改進或使改變，而成為新的、好的。,B2
學,學說、學問派系。,B2
學生,師長對修業學藝者的稱呼，或修業學藝者自稱之辭。,B2
一起,一群、一伙。指一夥人，常帶貶義。亦作「一起子」。,B2
有,豐足、富裕。,B2
有,多，表示時間久或年齡大。,B2
元,代數式中，表示未知數的文字稱為「元」。,B2
元,為首的。,B2
元,基本的。,B2
月,計時單位，約為月球繞地球公轉一週的時間；一年分為十二個月。,B2
月,圓形像月亮的。,B2
這,立刻、馬上。,B2
字,本名以外另取的別號。,B2
字,發出的字音。,B2
做,假裝。,B2
矮,卑下的。,B2
飽,充滿。,B2
筆,文章、書畫等創作的技巧。,B2
筆,計算書畫運筆的單位。,B2
筆,計算書面文辭所記錄事項的單位。,B2
筆,文章的寫作技巧。,B2
冰,比喻受人冷淡、不加注意，或不受重用。,B2
菜,差勁、不出色。,B2
唱,泛稱詩詞歌曲。,B2
穿,破敗的。,B2
床,像床一樣的地面。,B2
等,品級、次第。,B2
等,相同、相齊。,B2
低,形容興趣不高或情緒不好。,B2
低,俯、向下彎。,B2
地方,對國家或中央政府而言。,B2
讀,研究、專攻。,B2
短,過失、缺點。,B2
短,說別人壞話。,B2
